mode,buffer,sl,step,lock,trades,wr,net,pf,max_dd,min_bal
BREAKDOWN,10.0,25.0,10.0,1000.0,52,13.461538461538462,-103.34000000008837,0.9779960054679759,3118.6100000000242,1877.109999999976
BREAKDOWN,10.0,25.0,12.0,300.0,52,23.076923076923077,496.11499999997613,1.1151692142335594,2156.32999999998,2839.3900000000203
BREAKDOWN,10.0,25.0,12.0,500.0,52,15.384615384615385,-431.0350000000526,0.9087199274053994,3083.4800000000087,1912.2399999999916
BREAKDOWN,10.0,25.0,12.0,800.0,52,13.461538461538462,-835.9500000000671,0.8306804682491565,3488.395000000023,1507.324999999977
BREAKDOWN,10.0,25.0,12.0,1000.0,52,11.538461538461538,-1628.5300000000516,0.6899287239521511,4280.975000000008,714.7449999999926
BREAKDOWN,10.0,25.0,15.0,300.0,52,23.076923076923077,-1646.1100000000406,0.6303185874891554,2961.3799999999765,2034.3400000000238
BREAKDOWN,10.0,25.0,15.0,500.0,52,15.384615384615385,-3175.6550000000752,0.44259275186538155,4490.925000000011,504.79499999998916
BREAKDOWN,10.0,25.0,15.0,800.0,52,13.461538461538462,-3763.2350000000597,0.36828689365287154,5078.504999999996,-82.7849999999953
BREAKDOWN,10.0,25.0,15.0,1000.0,52,11.538461538461538,-4315.195000000051,0.31853039785602777,5947.264999999998,-951.5449999999973
BREAKDOWN,10.0,30.0,8.0,300.0,52,19.230769230769234,1708.5999999999274,1.4413721129081654,1986.6700000000083,3009.049999999992
BREAKDOWN,10.0,30.0,8.0,500.0,52,11.538461538461538,799.7649999999285,1.1910990948798896,2895.5050000000074,2100.214999999993
BREAKDOWN,10.0,30.0,8.0,800.0,52,11.538461538461538,799.7649999999285,1.1910990948798896,2895.5050000000074,2100.214999999993
BREAKDOWN,10.0,30.0,8.0,1000.0,52,11.538461538461538,1305.889999999894,1.3120346564462075,2389.380000000042,2606.3399999999583
BREAKDOWN,10.0,30.0,10.0,300.0,52,23.076923076923077,1449.3149999999341,1.3582177535063067,1978.6849999999986,3017.0350000000017
BREAKDOWN,10.0,30.0,10.0,500.0,52,15.384615384615385,530.479999999935,1.1192123374251939,2484.790000000001,2510.9299999999994
BREAKDOWN,10.0,30.0,10.0,800.0,52,15.384615384615385,553.5549999999066,1.1243978763448201,2461.7150000000292,2534.004999999971
BREAKDOWN,10.0,30.0,10.0,1000.0,52,13.461538461538462,-131.79500000008738,0.9721061403740656,3147.0650000000232,1848.654999999977
BREAKDOWN,10.0,30.0,12.0,300.0,52,23.076923076923077,467.6599999999771,1.1078511863030829,2184.784999999979,2810.9350000000213
BREAKDOWN,10.0,30.0,12.0,500.0,52,15.384615384615385,-459.4900000000516,0.9032768699334921,3111.9350000000077,1883.7849999999926
BREAKDOWN,10.0,30.0,12.0,800.0,52,13.461538461538462,-864.4050000000661,0.8259202870969368,3516.850000000022,1478.869999999978
BREAKDOWN,10.0,30.0,12.0,1000.0,52,11.538461538461538,-1656.9850000000506,0.6862109582866913,4309.430000000007,686.2899999999936
BREAKDOWN,10.0,30.0,15.0,300.0,52,23.076923076923077,-1711.0300000000407,0.6212608185581072,3026.2999999999765,1969.4200000000237
BREAKDOWN,10.0,30.0,15.0,500.0,52,15.384615384615385,-3240.5750000000753,0.43760618939935775,4555.845000000011,439.8749999999891
BREAKDOWN,10.0,30.0,15.0,800.0,52,13.461538461538462,-3828.1550000000598,0.364316659775386,5143.424999999996,-147.70499999999538
BREAKDOWN,10.0,30.0,15.0,1000.0,52,11.538461538461538,-4380.115000000049,0.31529784543332234,6012.184999999998,-1016.4649999999974
BREAKDOWN,12.0,15.0,8.0,300.0,48,16.666666666666664,564.8349999999448,1.1587475794461448,1900.6850000000104,3095.03499999999
BREAKDOWN,12.0,15.0,8.0,500.0,48,10.416666666666668,-194.87000000005423,0.9500726351307933,2660.3900000000094,2335.329999999991
BREAKDOWN,12.0,15.0,8.0,800.0,48,10.416666666666668,-194.87000000005423,0.9500726351307933,2660.3900000000094,2335.329999999991
BREAKDOWN,12.0,15.0,8.0,1000.0,48,10.416666666666668,311.2549999999112,1.0797461997862992,2154.265000000044,2841.4549999999563
BREAKDOWN,12.0,15.0,10.0,300.0,48,18.75,2.5449999999489137,1.0006930620269952,2122.9750000000063,2872.744999999994
BREAKDOWN,12.0,15.0,10.0,500.0,48,12.5,-767.1600000000501,0.8122976871187587,2892.6800000000053,2103.039999999995
BREAKDOWN,12.0,15.0,10.0,800.0,48,12.5,-744.0850000000785,0.817943485739293,2869.6050000000337,2126.1149999999666
BREAKDOWN,12.0,15.0,10.0,1000.0,48,10.416666666666668,-1429.4350000000727,0.6723065213852765,3554.9550000000277,1440.7649999999726
BREAKDOWN,12.0,15.0,12.0,300.0,48,18.75,-1001.310000000052,0.7576758605167696,2786.830000000007,2208.889999999993
BREAKDOWN,12.0,15.0,12.0,500.0,48,12.5,-1729.3250000000478,0.6159466557105715,3514.845000000003,1480.8749999999973
BREAKDOWN,12.0,15.0,12.0,800.0,48,10.416666666666668,-2134.2400000000625,0.5476220504151681,3919.7600000000175,1075.9599999999828
BREAKDOWN,12.0,15.0,12.0,1000.0,48,8.333333333333332,-2926.820000000047,0.41845385047164496,4712.340000000002,283.3799999999983
BREAKDOWN,12.0,15.0,15.0,300.0,48,18.75,-2091.5700000000506,0.5204333495743779,3367.0900000000056,1628.6299999999947
BREAKDOWN,12.0,15.0,15.0,500.0,48,12.5,-3061.9800000000523,0.39391816060283036,4337.500000000007,658.219999999993
BREAKDOWN,12.0,15.0,15.0,800.0,48,10.416666666666668,-3649.5600000000363,0.3129709775248479,4925.079999999992,70.64000000000851
BREAKDOWN,12.0,15.0,15.0,1000.0,48,10.416666666666668,-3649.5600000000363,0.3129709775248479,4925.079999999992,70.64000000000851
BREAKDOWN,12.0,20.0,8.0,300.0,48,18.75,572.0899999999449,1.1609010164419313,1893.4300000000103,3102.28999999999
BREAKDOWN,12.0,20.0,8.0,500.0,48,12.5,-187.61500000005412,0.9519002497090009,2653.1350000000093,2342.584999999991
BREAKDOWN,12.0,20.0,8.0,800.0,48,12.5,-187.61500000005412,0.9519002497090009,2653.1350000000093,2342.584999999991
BREAKDOWN,12.0,20.0,8.0,1000.0,48,12.5,318.5099999999113,1.0816579242873838,2147.010000000044,2848.7099999999564
BREAKDOWN,12.0,20.0,10.0,300.0,48,20.833333333333336,-33.09500000005187,0.9910854618549481,2158.615000000007,2837.104999999993
BREAKDOWN,12.0,20.0,10.0,500.0,48,14.583333333333334,-802.8000000000509,0.8054985190703637,2928.320000000006,2067.399999999994
BREAKDOWN,12.0,20.0,10.0,800.0,48,14.583333333333334,-779.7250000000793,0.8110891041132705,2905.2450000000345,2090.474999999966
BREAKDOWN,12.0,20.0,10.0,1000.0,48,12.5,-1465.0750000000735,0.6672156003157151,3590.5950000000284,1405.1249999999718
BREAKDOWN,12.0,20.0,12.0,300.0,48,20.833333333333336,-977.8900000000533,0.7622680911116306,2763.410000000008,2232.309999999992
BREAKDOWN,12.0,20.0,12.0,500.0,48,14.583333333333334,-1705.905000000049,0.6195683443611032,3491.425000000004,1504.2949999999964
BREAKDOWN,12.0,20.0,12.0,800.0,48,12.5,-2110.8200000000634,0.5508062130649588,3896.3400000000183,1099.379999999982
BREAKDOWN,12.0,20.0,12.0,1000.0,48,10.416666666666668,-2903.4000000000483,0.4209563772778042,4688.920000000003,306.79999999999745
BREAKDOWN,12.0,20.0,15.0,300.0,48,20.833333333333336,-2143.1500000000515,0.514869795910965,3418.6700000000064,1577.0499999999938
BREAKDOWN,12.0,20.0,15.0,500.0,48,14.583333333333334,-3113.560000000053,0.39050132184374015,4389.080000000008,606.6399999999921
BREAKDOWN,12.0,20.0,15.0,800.0,48,12.5,-3701.1400000000376,0.31056861501435146,4976.659999999993,19.060000000007676
BREAKDOWN,12.0,20.0,15.0,1000.0,48,12.5,-3701.1400000000376,0.31056861501435146,4976.659999999993,19.060000000007676
BREAKDOWN,12.0,25.0,8.0,300.0,48,18.75,492.69499999994537,1.1355443769970976,1972.8250000000098,3022.8949999999904
BREAKDOWN,12.0,25.0,8.0,500.0,48,12.5,-267.01000000005365,0.9329109646262933,2732.530000000009,2263.1899999999914
BREAKDOWN,12.0,25.0,8.0,800.0,48,12.5,-267.01000000005365,0.9329109646262933,2732.530000000009,2263.1899999999914
BREAKDOWN,12.0,25.0,8.0,1000.0,48,12.5,239.1149999999118,1.0600801269367244,2226.4050000000434,2769.314999999957
BREAKDOWN,12.0,25.0,10.0,300.0,48,22.916666666666664,706.2699999999506,1.1900174071194178,1741.095000000003,3254.6249999999973
BREAKDOWN,12.0,25.0,10.0,500.0,48,16.666666666666664,-63.435000000048376,0.984647387260478,2188.9550000000036,2806.7649999999967
BREAKDOWN,12.0,25.0,10.0,800.0,48,16.666666666666664,-40.36000000007675,0.9902320256929483,2165.880000000032,2829.8399999999683
BREAKDOWN,12.0,25.0,10.0,1000.0,48,14.583333333333334,-725.710000000071,0.8353230297240285,2851.230000000026,2144.4899999999743
BREAKDOWN,12.0,25.0,12.0,300.0,48,22.916666666666664,-338.5250000000508,0.9177900388798779,2124.0450000000055,2871.6749999999947
BREAKDOWN,12.0,25.0,12.0,500.0,48,16.666666666666664,-1066.5400000000466,0.7623851933541542,2852.0600000000013,2143.659999999999
BREAKDOWN,12.0,25.0,12.0,800.0,48,14.583333333333334,-1471.455000000061,0.6871590987610231,3256.975000000016,1738.7449999999844
BREAKDOWN,12.0,25.0,12.0,1000.0,48,12.5,-2264.035000000046,0.548864457186117,4049.5550000000003,946.165
BREAKDOWN,12.0,25.0,15.0,300.0,48,22.916666666666664,-1636.3300000000493,0.6284968964405451,2911.850000000004,2083.8699999999963
BREAKDOWN,12.0,25.0,15.0,500.0,48,16.666666666666664,-2606.7400000000507,0.48840655226789886,3882.2600000000057,1113.4599999999946
BREAKDOWN,12.0,25.0,15.0,800.0,48,14.583333333333334,-3194.320000000035,0.40352564312035955,4469.83999999999,525.8800000000101
BREAKDOWN,12.0,25.0,15.0,1000.0,48,12.5,-4063.080000000037,0.2909524486788242,5338.599999999992,-342.8799999999919
BREAKDOWN,12.0,30.0,8.0,300.0,48,18.75,523.6649999999452,1.1453024654789778,1941.8550000000096,3053.8649999999907
BREAKDOWN,12.0,30.0,8.0,500.0,48,12.5,-236.04000000005385,0.9402273760339598,2701.5600000000086,2294.1599999999917
BREAKDOWN,12.0,30.0,8.0,800.0,48,12.5,-236.04000000005385,0.9402273760339598,2701.5600000000086,2294.1599999999917
BREAKDOWN,12.0,30.0,8.0,1000.0,48,12.5,270.0849999999116,1.0683938702925733,2195.435000000043,2800.284999999957
BREAKDOWN,12.0,30.0,10.0,300.0,48,22.916666666666664,712.2399999999503,1.1919318763642108,1710.1250000000027,3285.5949999999975
BREAKDOWN,12.0,30.0,10.0,500.0,48,16.666666666666664,-57.4650000000488,0.9860721297171408,2182.9850000000038,2812.7349999999965
BREAKDOWN,12.0,30.0,10.0,800.0,48,16.666666666666664,-34.390000000077066,0.9916648488814375,2159.910000000032,2835.809999999968
BREAKDOWN,12.0,30.0,10.0,1000.0,48,14.583333333333334,-719.7400000000712,0.8364561794178303,2845.260000000026,2150.459999999974
BREAKDOWN,12.0,30.0,12.0,300.0,48,22.916666666666664,-332.555000000051,0.91912258259075,2118.075000000006,2877.644999999994
BREAKDOWN,12.0,30.0,12.0,500.0,48,16.666666666666664,-1060.5700000000468,0.7634005606177627,2846.090000000002,2149.6299999999983
BREAKDOWN,12.0,30.0,12.0,800.0,48,14.583333333333334,-1465.4850000000613,0.68803239131845,3251.0050000000165,1744.7149999999838
BREAKDOWN,12.0,30.0,12.0,1000.0,48,12.5,-2258.0650000000455,0.5495181599004815,4043.585000000001,952.1349999999993
BREAKDOWN,12.0,30.0,15.0,300.0,48,22.916666666666664,-1666.82500000005,0.6241754723383617,2942.345000000005,2053.3749999999955
BREAKDOWN,12.0,30.0,15.0,500.0,48,16.666666666666664,-2637.2350000000515,0.48550088473475594,3912.7550000000065,1082.9649999999938
BREAKDOWN,12.0,30.0,15.0,800.0,48,14.583333333333334,-3224.815000000036,0.40124084867141563,4500.334999999991,495.3850000000093
BREAKDOWN,12.0,30.0,15.0,1000.0,48,12.5,-4093.575000000038,0.28941228954854936,5369.094999999993,-373.3749999999927
BREAKDOWN,15.0,15.0,8.0,300.0,44,13.636363636363635,185.03499999994574,1.0527055626607418,2345.675000000005,2715.234999999991
BREAKDOWN,15.0,15.0,8.0,500.0,44,6.8181818181818175,-574.6700000000533,0.8509568875413855,3105.380000000004,1955.529999999992
BREAKDOWN,15.0,15.0,8.0,800.0,44,6.8181818181818175,-574.6700000000533,0.8509568875413855,3105.380000000004,1955.529999999992
BREAKDOWN,15.0,15.0,8.0,1000.0,44,6.8181818181818175,-574.6700000000533,0.8509568875413855,3105.380000000004,1955.529999999992
BREAKDOWN,15.0,15.0,10.0,300.0,44,15.909090909090908,-741.7600000000607,0.7993412910424889,2912.4700000000116,2128.4399999999846
BREAKDOWN,15.0,15.0,10.0,500.0,44,9.090909090909092,-1511.4650000000597,0.632392302313548,3682.1750000000106,1358.7349999999856
BREAKDOWN,15.0,15.0,10.0,800.0,44,9.090909090909092,-1511.4650000000597,0.632392302313548,3682.1750000000106,1358.7349999999856
BREAKDOWN,15.0,15.0,10.0,1000.0,44,6.8181818181818175,-2196.815000000054,0.49920155016668827,4367.525000000005,673.3849999999911
BREAKDOWN,15.0,15.0,12.0,300.0,44,18.181818181818183,-1059.3650000000616,0.7385333045382877,2870.0750000000126,2150.8349999999837
BREAKDOWN,15.0,15.0,12.0,500.0,44,11.363636363636363,-1787.3800000000574,0.595829357308562,3598.0900000000083,1422.8199999999879
BREAKDOWN,15.0,15.0,12.0,800.0,44,9.090909090909092,-2746.180000000054,0.4078113746242352,4556.890000000005,464.01999999999134
BREAKDOWN,15.0,15.0,12.0,1000.0,44,9.090909090909092,-2746.180000000054,0.4078113746242352,4556.890000000005,464.01999999999134
BREAKDOWN,15.0,15.0,15.0,300.0,44,18.181818181818183,-2137.425000000053,0.4920803337297704,3408.135000000004,1582.7749999999924
BREAKDOWN,15.0,15.0,15.0,500.0,44,11.363636363636363,-3105.4500000000417,0.3660936820639621,4376.159999999993,614.7500000000036
BREAKDOWN,15.0,15.0,15.0,800.0,44,11.363636363636363,-3145.140000000042,0.3579918798263214,4415.849999999993,575.0600000000031
BREAKDOWN,15.0,15.0,15.0,1000.0,44,11.363636363636363,-3145.140000000042,0.3579918798263214,4415.849999999993,575.0600000000031
BREAKDOWN,15.0,20.0,8.0,300.0,44,13.636363636363635,85.03499999994574,1.0235506393443834,2445.675000000005,2615.234999999991
BREAKDOWN,15.0,20.0,8.0,500.0,44,6.8181818181818175,-674.6700000000533,0.8294448812229213,3205.380000000004,1855.529999999992
BREAKDOWN,15.0,20.0,8.0,800.0,44,6.8181818181818175,-674.6700000000533,0.8294448812229213,3205.380000000004,1855.529999999992
BREAKDOWN,15.0,20.0,8.0,1000.0,44,6.8181818181818175,-674.6700000000533,0.8294448812229213,3205.380000000004,1855.529999999992
BREAKDOWN,15.0,20.0,10.0,300.0,44,15.909090909090908,-891.7600000000607,0.7681707990770976,3062.4700000000116,1978.4399999999846
BREAKDOWN,15.0,20.0,10.0,500.0,44,9.090909090909092,-1661.4650000000597,0.6101334584811996,3832.1750000000106,1208.7349999999856
BREAKDOWN,15.0,20.0,10.0,800.0,44,9.090909090909092,-1661.4650000000597,0.6101334584811996,3832.1750000000106,1208.7349999999856
BREAKDOWN,15.0,20.0,10.0,1000.0,44,6.8181818181818175,-2346.815000000054,0.4826958366627061,4517.525000000005,523.3849999999911
BREAKDOWN,15.0,20.0,12.0,300.0,44,18.181818181818183,-1209.3650000000616,0.7121673162169256,3020.0750000000126,2000.8349999999837
BREAKDOWN,15.0,20.0,12.0,500.0,44,11.363636363636363,-1937.3800000000574,0.5762826036558844,3748.0900000000083,1272.8199999999879
BREAKDOWN,15.0,20.0,12.0,800.0,44,9.090909090909092,-2896.180000000054,0.3950335677014691,4706.890000000005,314.01999999999134
BREAKDOWN,15.0,20.0,12.0,1000.0,44,9.090909090909092,-2896.180000000054,0.3950335677014691,4706.890000000005,314.01999999999134
BREAKDOWN,15.0,20.0,15.0,300.0,44,18.181818181818183,-2330.495000000053,0.4704942783495088,3601.205000000004,1389.7049999999922
BREAKDOWN,15.0,20.0,15.0,500.0,44,11.363636363636363,-3298.5200000000414,0.35221269525802623,4569.229999999992,421.68000000000393
BREAKDOWN,15.0,20.0,15.0,800.0,44,11.363636363636363,-3338.210000000042,0.34441808490998865,4608.919999999993,381.9900000000034
BREAKDOWN,15.0,20.0,15.0,1000.0,44,11.363636363636363,-3338.210000000042,0.34441808490998865,4608.919999999993,381.9900000000034
BREAKDOWN,15.0,25.0,8.0,300.0,44,13.636363636363635,82.26999999994632,1.0227674315309545,2448.4400000000046,2612.4699999999916
BREAKDOWN,15.0,25.0,8.0,500.0,44,6.8181818181818175,-677.4350000000527,0.8288655158083936,3208.1450000000036,1852.7649999999926
BREAKDOWN,15.0,25.0,8.0,800.0,44,6.8181818181818175,-677.4350000000527,0.8288655158083936,3208.1450000000036,1852.7649999999926
BREAKDOWN,15.0,25.0,8.0,1000.0,44,6.8181818181818175,-677.4350000000527,0.8288655158083936,3208.1450000000036,1852.7649999999926
BREAKDOWN,15.0,25.0,10.0,300.0,44,18.181818181818183,-42.88500000005797,0.988538050145514,2213.595000000009,2827.3149999999873
BREAKDOWN,15.0,25.0,10.0,500.0,44,11.363636363636363,-812.590000000057,0.8045018537186109,2983.300000000008,2057.6099999999883
BREAKDOWN,15.0,25.0,10.0,800.0,44,11.363636363636363,-812.590000000057,0.8045018537186109,2983.300000000008,2057.6099999999883
BREAKDOWN,15.0,25.0,10.0,1000.0,44,9.090909090909092,-1497.940000000051,0.6619797766449699,3668.650000000002,1372.2599999999943
BREAKDOWN,15.0,25.0,12.0,300.0,44,20.454545454545457,-460.4900000000589,0.8875896799958846,2271.20000000001,2749.7099999999864
BREAKDOWN,15.0,25.0,12.0,500.0,44,13.636363636363635,-1188.5050000000547,0.7339500472888533,2999.2150000000056,2021.6949999999906
BREAKDOWN,15.0,25.0,12.0,800.0,44,11.363636363636363,-2147.305000000051,0.541392179999883,3958.015000000002,1062.894999999994
BREAKDOWN,15.0,25.0,12.0,1000.0,44,11.363636363636363,-2147.305000000051,0.541392179999883,3958.015000000002,1062.894999999994
BREAKDOWN,15.0,25.0,15.0,300.0,44,20.454545454545457,-1781.6200000000504,0.590069371742796,3052.3300000000013,1938.579999999995
BREAKDOWN,15.0,25.0,15.0,500.0,44,13.636363636363635,-2749.645000000039,0.4540959505565399,4020.35499999999,970.5550000000062
BREAKDOWN,15.0,25.0,15.0,800.0,44,13.636363636363635,-2789.3350000000396,0.4462160490701986,4060.0449999999905,930.8650000000057
BREAKDOWN,15.0,25.0,15.0,1000.0,44,11.363636363636363,-3658.095000000042,0.32406018997147285,4928.804999999993,62.1050000000032
BREAKDOWN,15.0,30.0,8.0,300.0,44,13.636363636363635,64.32499999994661,1.0177133588879195,2466.3850000000043,2594.524999999992
BREAKDOWN,15.0,30.0,8.0,500.0,44,6.8181818181818175,-695.3800000000524,0.8251249861685194,3226.0900000000033,1834.819999999993
BREAKDOWN,15.0,30.0,8.0,800.0,44,6.8181818181818175,-695.3800000000524,0.8251249861685194,3226.0900000000033,1834.819999999993
BREAKDOWN,15.0,30.0,8.0,1000.0,44,6.8181818181818175,-695.3800000000524,0.8251249861685194,3226.0900000000033,1834.819999999993
BREAKDOWN,15.0,30.0,10.0,300.0,44,18.181818181818183,-60.83000000005768,0.9838194631934529,2231.5400000000086,2809.3699999999876
BREAKDOWN,15.0,30.0,10.0,500.0,44,11.363636363636363,-830.5350000000567,0.8010434895093955,3001.2450000000076,2039.6649999999886
BREAKDOWN,15.0,30.0,10.0,800.0,44,11.363636363636363,-830.5350000000567,0.8010434895093955,3001.2450000000076,2039.6649999999886
BREAKDOWN,15.0,30.0,10.0,1000.0,44,9.090909090909092,-1515.8850000000507,0.6593099604333453,3686.5950000000016,1354.3149999999946
BREAKDOWN,15.0,30.0,12.0,300.0,44,20.454545454545457,-478.4350000000586,0.8837184997769915,2289.1450000000095,2731.7649999999867
BREAKDOWN,15.0,30.0,12.0,500.0,44,13.636363636363635,-1206.4500000000544,0.7310135401779526,3017.1600000000053,2003.749999999991
BREAKDOWN,15.0,30.0,12.0,800.0,44,11.363636363636363,-2165.250000000051,0.5393251733447838,3975.960000000002,1044.9499999999944
BREAKDOWN,15.0,30.0,12.0,1000.0,44,11.363636363636363,-2165.250000000051,0.5393251733447838,3975.960000000002,1044.9499999999944
BREAKDOWN,15.0,30.0,15.0,300.0,44,20.454545454545457,-1849.56500000005,0.5809865895500556,3120.275000000001,1870.6349999999952
BREAKDOWN,15.0,30.0,15.0,500.0,44,13.636363636363635,-2817.5900000000393,0.44805193533157284,4088.29999999999,902.610000000006
BREAKDOWN,15.0,30.0,15.0,800.0,44,13.636363636363635,-2857.2800000000398,0.4402769153014443,4127.989999999991,862.9200000000055
BREAKDOWN,15.0,30.0,15.0,1000.0,44,11.363636363636363,-3726.040000000042,0.320042118248619,4996.749999999993,-5.8399999999965075
BREAKDOWN,20.0,15.0,8.0,300.0,42,23.809523809523807,-988.4450000000129,0.6704672557579714,1640.8950000000045,3420.0149999999917
BREAKDOWN,20.0,15.0,8.0,500.0,42,19.047619047619047,154.3999999999778,1.0463728418532852,1613.859999999997,3447.0499999999993
BREAKDOWN,20.0,15.0,8.0,800.0,42,16.666666666666664,-67.46500000001106,0.9806387365889534,1613.859999999997,3447.0499999999993
BREAKDOWN,20.0,15.0,8.0,1000.0,42,14.285714285714285,-723.4750000000395,0.8085847481618383,1935.075000000029,3293.4249999999747
BREAKDOWN,20.0,15.0,10.0,300.0,42,26.190476190476193,-1280.4100000000042,0.6109199253083902,1792.859999999996,3248.05
BREAKDOWN,20.0,15.0,10.0,500.0,42,23.809523809523807,942.0099999999841,1.2765846561739778,1441.3300000000008,3993.6149999999952
BREAKDOWN,20.0,15.0,10.0,800.0,42,19.047619047619047,-185.86500000003332,0.9560180693526099,2491.405000000029,3993.6149999999952
BREAKDOWN,20.0,15.0,10.0,1000.0,42,16.666666666666664,-871.2150000000274,0.8064370998058136,2881.4050000000293,3505.684999999987
BREAKDOWN,20.0,15.0,12.0,300.0,42,26.190476190476193,-1797.245000000014,0.45573984458751265,2169.6950000000056,2851.2149999999906
BREAKDOWN,20.0,15.0,12.0,500.0,42,19.047619047619047,-2695.5000000000337,0.3029804663863525,2979.5100000000157,2041.3999999999805
BREAKDOWN,20.0,15.0,12.0,800.0,42,11.904761904761903,-3944.000000000022,0.1318607543390434,4228.010000000004,792.8999999999924
BREAKDOWN,20.0,15.0,12.0,1000.0,42,9.523809523809524,-2228.6899999999996,0.5536764234675885,4817.974999999988,202.93500000000859
BREAKDOWN,20.0,15.0,15.0,300.0,42,19.047619047619047,-1819.100000000019,0.5294790152451782,1951.4750000000226,3147.914999999973
BREAKDOWN,20.0,15.0,15.0,500.0,42,14.285714285714285,-2616.8750000000273,0.407546054910446,2939.0450000000164,2160.3449999999793
BREAKDOWN,20.0,15.0,15.0,800.0,42,14.285714285714285,-1291.2000000000035,0.724152075268541,3310.4849999999915,1680.4250000000047
BREAKDOWN,20.0,15.0,15.0,1000.0,42,14.285714285714285,-1291.2000000000035,0.724152075268541,3310.4849999999915,1680.4250000000047
BREAKDOWN,20.0,20.0,8.0,300.0,42,23.809523809523807,-938.7050000000136,0.6817728011607539,1591.1550000000052,3469.754999999991
BREAKDOWN,20.0,20.0,8.0,500.0,42,19.047619047619047,204.13999999997714,1.0622416949839784,1564.1199999999976,3496.7899999999986
BREAKDOWN,20.0,20.0,8.0,800.0,42,16.666666666666664,-17.725000000011732,0.9948395755787429,1564.1199999999976,3496.7899999999986
BREAKDOWN,20.0,20.0,8.0,1000.0,42,14.285714285714285,-673.7350000000401,0.81936769914232,1935.0750000000294,3343.164999999974
BREAKDOWN,20.0,20.0,10.0,300.0,42,26.190476190476193,-1295.670000000005,0.6081001172066982,1808.1199999999963,3232.79
BREAKDOWN,20.0,20.0,10.0,500.0,42,23.809523809523807,926.7499999999834,1.2708904234718066,1481.33,4018.3549999999946
BREAKDOWN,20.0,20.0,10.0,800.0,42,19.047619047619047,-201.1250000000341,0.9525782797321436,2531.405000000029,4018.3549999999946
BREAKDOWN,20.0,20.0,10.0,1000.0,42,16.666666666666664,-886.4750000000281,0.8037121916655545,2921.4050000000298,3490.4249999999865
BREAKDOWN,20.0,20.0,12.0,300.0,42,26.190476190476193,-1857.5050000000147,0.44757229868785536,2229.9550000000063,2790.95499999999
BREAKDOWN,20.0,20.0,12.0,500.0,42,19.047619047619047,-2755.7600000000343,0.2983317377222757,3039.7700000000164,1981.1399999999799
BREAKDOWN,20.0,20.0,12.0,800.0,42,11.904761904761903,-4004.260000000022,0.13013462052305644,4288.270000000004,732.6399999999921
BREAKDOWN,20.0,20.0,12.0,1000.0,42,9.523809523809524,-2288.95,0.5470744207214505,4878.234999999988,142.67500000000837
BREAKDOWN,20.0,20.0,15.0,300.0,42,19.047619047619047,-1934.3600000000197,0.5141508012256978,2066.475000000023,3032.6549999999725
BREAKDOWN,20.0,20.0,15.0,500.0,42,14.285714285714285,-2732.135000000028,0.3971817654288004,3054.045000000017,2045.0849999999787
BREAKDOWN,20.0,20.0,15.0,800.0,42,14.285714285714285,-1406.4600000000041,0.7067492337524232,3425.744999999992,1565.165000000004
BREAKDOWN,20.0,20.0,15.0,1000.0,42,14.285714285714285,-1406.4600000000041,0.7067492337524232,3425.744999999992,1565.165000000004
BREAKDOWN,20.0,25.0,8.0,300.0,42,23.809523809523807,-938.7050000000136,0.6817728011607539,1591.1550000000052,3469.754999999991
BREAKDOWN,20.0,25.0,8.0,500.0,42,19.047619047619047,204.13999999997714,1.0622416949839784,1564.1199999999976,3496.7899999999986
BREAKDOWN,20.0,25.0,8.0,800.0,42,16.666666666666664,-17.725000000011732,0.9948395755787429,1564.1199999999976,3496.7899999999986
BREAKDOWN,20.0,25.0,8.0,1000.0,42,14.285714285714285,-673.7350000000401,0.81936769914232,1935.0750000000294,3343.164999999974
BREAKDOWN,20.0,25.0,10.0,300.0,42,26.190476190476193,-1287.790000000005,0.6095529592252835,1800.2399999999961,3240.67
BREAKDOWN,20.0,25.0,10.0,500.0,42,23.809523809523807,934.6299999999835,1.27382446909026,1481.3300000000008,4026.2349999999947
BREAKDOWN,20.0,25.0,10.0,800.0,42,19.047619047619047,-193.245000000034,0.9543514310281215,2531.4050000000298,4026.2349999999947
BREAKDOWN,20.0,25.0,10.0,1000.0,42,16.666666666666664,-878.595000000028,0.8051169837101132,2921.405000000029,3498.3049999999866
BREAKDOWN,20.0,25.0,12.0,300.0,42,26.190476190476193,-1874.6250000000146,0.44530501011965834,2247.075000000006,2773.83499999999
BREAKDOWN,20.0,25.0,12.0,500.0,42,19.047619047619047,-2772.880000000034,0.29703693187579217,3056.8900000000162,1964.01999999998
BREAKDOWN,20.0,25.0,12.0,800.0,42,11.904761904761903,-4021.380000000022,0.129652434946529,4305.390000000004,715.5199999999923
BREAKDOWN,20.0,25.0,12.0,1000.0,42,9.523809523809524,-2306.0699999999997,0.5452273991188792,4895.354999999988,125.55500000000848
BREAKDOWN,20.0,25.0,15.0,300.0,42,19.047619047619047,-1976.4800000000196,0.5087684415636043,2091.475000000023,2990.5349999999726
BREAKDOWN,20.0,25.0,15.0,500.0,42,14.285714285714285,-2774.255000000028,0.39352460109435117,3079.045000000017,2002.9649999999788
BREAKDOWN,20.0,25.0,15.0,800.0,42,14.285714285714285,-1448.580000000004,0.7005965003658364,3467.864999999992,1523.0450000000042
